app_config_id,deadline,delta_t,e_fail,e_fail_multiplier,lambda,num_nodes,repetition_id,restart_overhead,dynamic__off__off,dynamic__independent__off,random__off__off,random__independent__off,static_foresighted_expected_error__off__off,static_foresighted_expected_error__independent__off,static_foresighted_error_level__off__off,static_foresighted_error_level__independent__off,static_foresighted_probability_success__off__off,static_foresighted_probability_success__independent__off,static_foresighted_success_error_ratio__off__off,static_foresighted_success_error_ratio__independent__off,static_nearsighted_expected_error__off__off,static_nearsighted_expected_error__independent__off,static_nearsighted_error_level__off__off,static_nearsighted_error_level__independent__off,static_nearsighted_probability_success__off__off,static_nearsighted_probability_success__independent__off,static_nearsighted_success_error_ratio__off__off,static_nearsighted_success_error_ratio__independent__off,num_tasks,num_options_per_task,p_fastest_single,p_slowest_single,max_error,min_error
25,10000.0,5.0,900.0681,5.0,0.001,1,22,0.0,22.8493,22.8493,36.6919,900.068,29.7706,29.7706,8.69508,8.69508,43.6131,43.6131,22.8493,22.8493,29.7706,29.7706,8.69508,8.69508,43.6131,43.6131,15.7722,15.7722,3,"[4, 4, 3]",0.461161323793098,0.01914097425763,180.01362694155253,8.695075782387656
25,10000.0,5.0,900.0681,5.0,0.001,1,23,0.0,29.7706,29.7706,900.068,900.068,29.7706,29.7706,900.068,900.068,43.6131,43.6131,22.8493,22.8493,29.7706,29.7706,900.068,900.068,43.6131,43.6131,15.7722,22.8493,3,"[4, 4, 3]",0.461161323793098,0.01914097425763,180.01362694155253,8.695075782387656
25,10000.0,5.0,900.0681,5.0,0.001,1,24,0.0,22.8493,22.8493,74.9432,36.6919,29.7706,29.7706,900.068,900.068,43.6131,43.6131,22.8493,22.8493,29.7706,29.7706,900.068,900.068,43.6131,43.6131,900.068,900.068,3,"[4, 4, 3]",0.461161323793098,0.01914097425763,180.01362694155253,8.695075782387656
26,10000.0,5.0,61.8178,2.0,0.001,1,10,0.0,7.74554,7.74554,18.1786,5.73682,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,11,0.0,7.74554,7.74554,9.75426,5.73682,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,12,0.0,7.74554,7.74554,30.9089,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,13,0.0,9.75426,9.75426,9.75426,9.75426,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,14,0.0,7.74554,7.74554,5.73682,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,15,0.0,9.75426,9.75426,30.9089,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,16,0.0,9.75426,9.75426,30.9089,30.9089,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,17,0.0,9.75426,9.75426,30.9089,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,18,0.0,7.74554,7.74554,24.5438,9.75426,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,19,0.0,9.75426,9.75426,9.75426,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,61.8178,61.8178,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,20,0.0,9.75426,9.75426,9.75426,30.9089,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,21,0.0,7.74554,7.74554,7.74554,9.75426,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,22,0.0,5.73682,5.73682,5.73682,5.73682,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,23,0.0,5.73682,5.73682,24.5438,18.1786,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,61.8178,2.0,0.001,1,24,0.0,7.74554,7.74554,30.9089,30.9089,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,61.8178,61.8178,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,10,0.0,7.74554,7.74554,9.75426,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,11,0.0,7.74554,7.74554,30.9089,30.9089,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,12,0.0,7.74554,7.74554,18.1786,5.73682,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,13,0.0,9.75426,9.75426,9.75426,30.9089,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,14,0.0,7.74554,7.74554,24.5438,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,15,0.0,9.75426,9.75426,30.9089,30.9089,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,16,0.0,9.75426,9.75426,154.545,30.9089,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,17,0.0,9.75426,9.75426,9.75426,9.75426,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,18,0.0,9.75426,9.75426,30.9089,5.73682,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,19,0.0,9.75426,9.75426,9.75426,30.9089,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,154.545,154.545,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,20,0.0,9.75426,9.75426,30.9089,9.75426,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,21,0.0,7.74554,7.74554,154.545,9.75426,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,22,0.0,7.74554,7.74554,30.9089,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,23,0.0,7.74554,7.74554,24.5438,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,5.73682,5.73682,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
26,10000.0,5.0,154.5446,5.0,0.001,1,24,0.0,7.74554,7.74554,154.545,154.545,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,9.75426,9.75426,154.545,154.545,9.75426,9.75426,7.74554,7.74554,2,"[3, 2]",0.536224744326006,0.0562646136226317,30.908917039536,5.736819962295
27,10000.0,5.0,72.1874,2.0,0.001,1,10,0.0,14.0227,14.0227,14.0227,14.0227,14.0227,14.0227,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,11,0.0,18.2965,18.2965,18.5693,18.2965,14.0227,14.0227,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,12,0.0,9.74883,9.74883,16.0707,18.5693,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,13,0.0,9.74883,9.74883,27.6626,19.2316,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,14,0.0,14.0227,14.0227,24.2289,24.2289,14.0227,14.0227,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,15,0.0,14.0227,14.0227,30.1613,18.2965,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,16,0.0,14.0227,14.0227,19.2316,14.0227,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,17,0.0,14.0227,14.0227,14.0227,27.6626,14.0227,14.0227,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,18,0.0,14.0227,14.0227,36.0937,16.0707,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,19,0.0,14.0227,14.0227,24.2289,18.2965,14.0227,14.0227,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,20,0.0,14.0227,14.0227,36.0937,14.0227,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,21,0.0,9.74883,9.74883,30.1613,18.2965,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,22,0.0,9.74883,9.74883,18.5693,18.2965,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,23,0.0,14.0227,14.0227,18.2965,14.0227,14.0227,14.0227,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,72.1874,72.1874,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,72.1874,2.0,0.001,1,24,0.0,14.0227,14.0227,36.0937,18.2965,14.0227,14.0227,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,10,0.0,14.0227,14.0227,36.0937,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,11,0.0,18.2965,18.2965,30.1613,18.2965,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,12,0.0,9.74883,9.74883,19.2316,16.0707,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,13,0.0,9.74883,9.74883,30.1613,19.2316,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,14,0.0,14.0227,14.0227,36.0937,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,15,0.0,14.0227,14.0227,23.116,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,16,0.0,14.0227,14.0227,24.2289,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,17,0.0,14.0227,14.0227,14.0227,18.2965,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,18,0.0,14.0227,14.0227,30.1613,12.9098,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,19,0.0,14.0227,14.0227,18.2965,18.2965,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,20,0.0,14.0227,14.0227,14.0227,18.2965,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,21,0.0,9.74883,9.74883,18.5693,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,22,0.0,14.0227,14.0227,18.5693,16.0707,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,23,0.0,14.0227,14.0227,36.0937,24.2289,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,180.469,180.469,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
27,10000.0,5.0,180.4685,5.0,0.001,1,24,0.0,14.0227,14.0227,18.2965,9.74883,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,18.2965,18.2965,9.74883,9.74883,36.0937,36.0937,14.0227,14.0227,2,"[3, 4]",0.5098785674206509,0.0410518988794727,36.09369527142601,9.748829080872
28,10000.0,5.0,276.9005,2.0,0.001,1,10,0.0,8.90388,8.90388,55.6369,55.6369,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,11,0.0,8.90388,8.90388,70.9822,37.3928,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,12,0.0,13.1415,13.1415,71.0786,7.53671,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,13,0.0,13.1415,13.1415,16.9251,13.1415,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,14,0.0,4.66631,4.66631,25.3352,13.0737,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,15,0.0,8.90388,8.90388,37.3928,104.764,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,16,0.0,13.1415,13.1415,19.8581,8.90388,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,17,0.0,13.1415,13.1415,24.9801,104.764,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,18,0.0,13.1415,13.1415,70.9822,276.901,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,19,0.0,8.90388,8.90388,14.381,21.2252,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,20,0.0,13.1415,13.1415,29.309,55.7125,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,13.1415,13.1415,276.901,276.901,37.3928,37.3928,276.901,276.901,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,21,0.0,13.1415,13.1415,14.3263,73.5264,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,22,0.0,13.1415,13.1415,71.0786,93.8058,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,23,0.0,8.90388,8.90388,55.6369,21.2252,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
28,10000.0,5.0,276.9005,2.0,0.001,1,24,0.0,8.90388,8.90388,29.309,70.9822,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,13.1415,13.1415,4.66631,4.66631,37.3928,37.3928,4.66631,4.66631,3,"[4, 3, 4]",0.3751141958115155,0.0233950969566242,138.45024984368757,4.6663053609902105
