app_config_id,deadline,delta_t,e_fail,e_fail_multiplier,lambda,num_nodes,repetition_id,restart_overhead,dynamic__off__off,dynamic__independent__off,random__off__off,random__independent__off,static_foresighted_expected_error__off__off,static_foresighted_expected_error__independent__off,static_foresighted_error_level__off__off,static_foresighted_error_level__independent__off,static_foresighted_probability_success__off__off,static_foresighted_probability_success__independent__off,static_foresighted_success_error_ratio__off__off,static_foresighted_success_error_ratio__independent__off,static_nearsighted_expected_error__off__off,static_nearsighted_expected_error__independent__off,static_nearsighted_error_level__off__off,static_nearsighted_error_level__independent__off,static_nearsighted_probability_success__off__off,static_nearsighted_probability_success__independent__off,static_nearsighted_success_error_ratio__off__off,static_nearsighted_success_error_ratio__independent__off,num_tasks,num_options_per_task,p_fastest_single,p_slowest_single,max_error
61,10000.0,5.0,1316.0609,2.0,0.001,1,18,0.0,54.8132,54.8132,205.129,124.485,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,1316.0609,2.0,0.001,1,19,0.0,25.4636,25.4636,1316.06,164.807,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,1316.0609,2.0,0.001,1,20,0.0,25.4636,25.4636,115.324,81.074,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,1316.0609,2.0,0.001,1,21,0.0,25.4636,25.4636,399.333,261.909,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,1316.0609,2.0,0.001,1,22,0.0,25.4636,25.4636,205.129,81.074,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,1316.0609,2.0,0.001,1,23,0.0,25.4636,25.4636,177.074,81.074,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,1316.0609,2.0,0.001,1,24,0.0,25.4636,25.4636,79.2409,177.074,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,25.4636,25.4636,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,10,0.0,54.8132,54.8132,177.074,399.333,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,11,0.0,25.4636,25.4636,261.909,3290.15,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,12,0.0,54.8132,54.8132,344.318,261.909,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,13,0.0,54.8132,54.8132,115.324,344.318,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,14,0.0,25.4636,25.4636,658.03,399.333,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,15,0.0,25.4636,25.4636,130.575,79.2409,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,16,0.0,25.4636,25.4636,3290.15,3290.15,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,17,0.0,25.4636,25.4636,260.076,260.076,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,18,0.0,54.8132,54.8132,344.318,49.8625,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,19,0.0,25.4636,25.4636,81.074,133.596,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,20,0.0,54.8132,54.8132,261.909,170.575,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,21,0.0,25.4636,25.4636,431.58,205.129,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,22,0.0,25.4636,25.4636,225.826,205.129,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,23,0.0,25.4636,25.4636,269.985,431.58,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
61,10000.0,5.0,3290.1524,5.0,0.001,1,24,0.0,25.4636,25.4636,53.5739,115.324,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,54.8132,54.8132,25.4636,25.4636,84.1628,84.1628,25.4636,25.4636,3,"[3, 4, 3]",0.44324622652933454,0.06189901336634022,658.0304730703232
62,10000.0,5.0,34.1711,2.0,0.001,1,10,0.0,4.92381,4.92381,9.91558,17.0856,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,11,0.0,4.92381,4.92381,7.4197,9.91558,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,12,0.0,4.92381,4.92381,7.4197,8.48423,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,13,0.0,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,14,0.0,4.92381,4.92381,17.0856,12.7849,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,15,0.0,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,16,0.0,4.92381,4.92381,4.92381,8.48423,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,17,0.0,4.92381,4.92381,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,18,0.0,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,19,0.0,4.92381,4.92381,8.48423,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,20,0.0,4.92381,4.92381,17.0856,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,21,0.0,4.92381,4.92381,7.4197,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,22,0.0,4.92381,4.92381,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,23,0.0,4.92381,4.92381,4.92381,9.91558,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,34.1711,2.0,0.001,1,24,0.0,4.92381,4.92381,8.48423,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,10,0.0,4.92381,4.92381,9.91558,17.0856,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,11,0.0,4.92381,4.92381,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,12,0.0,4.92381,4.92381,4.92381,8.48423,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,13,0.0,4.92381,4.92381,7.4197,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,14,0.0,4.92381,4.92381,9.91558,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,15,0.0,4.92381,4.92381,4.92381,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,16,0.0,4.92381,4.92381,7.4197,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,17,0.0,4.92381,4.92381,17.0856,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,18,0.0,4.92381,4.92381,9.91558,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,19,0.0,4.92381,4.92381,12.7849,7.4197,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,20,0.0,4.92381,4.92381,8.48423,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,21,0.0,4.92381,4.92381,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,22,0.0,4.92381,4.92381,7.4197,8.48423,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,23,0.0,4.92381,4.92381,12.7849,8.48423,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
62,10000.0,5.0,85.4279,5.0,0.001,1,24,0.0,4.92381,4.92381,7.4197,8.48423,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,4.92381,4.92381,4.92381,4.92381,9.91558,9.91558,4.92381,4.92381,2,"[2, 3]",0.7282695852252768,0.2506437842422396,17.08557392706
63,10000.0,5.0,163.7069,2.0,0.001,1,10,0.0,10.6113,10.6113,32.732,163.707,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,25.9212,6.19533,6.19533,163.707,163.707,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,11,0.0,32.732,32.732,163.707,163.707,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,10.6113,6.19533,6.19533,163.707,163.707,6.19533,8.40331,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,12,0.0,6.19533,6.19533,18.5736,64.8215,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,13,0.0,6.19533,6.19533,19.1104,64.8215,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,8.40331,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,14,0.0,6.19533,6.19533,14.7088,25.9212,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,8.40331,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,15,0.0,10.6113,10.6113,45.3714,163.707,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,10.6113,6.19533,6.19533,163.707,163.707,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,16,0.0,6.19533,6.19533,18.5736,25.9212,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,17,0.0,6.19533,6.19533,26.5358,64.8215,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,18,0.0,6.19533,6.19533,32.732,15.4928,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,8.40331,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,19,0.0,6.19533,6.19533,19.1104,6.19533,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,20,0.0,8.40331,8.40331,57.2927,45.3714,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,21,0.0,8.40331,8.40331,57.2927,57.2927,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,10.6113,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,22,0.0,6.19533,6.19533,33.45,18.5736,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,8.40331,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,23,0.0,10.6113,10.6113,64.8215,26.5358,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,10.6113,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,163.7069,2.0,0.001,1,24,0.0,10.6113,10.6113,163.707,18.5736,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,8.40331,10.6113,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,10,0.0,10.6113,10.6113,57.2927,8.40331,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,409.267,409.267,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,11,0.0,32.732,32.732,57.2927,409.267,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,409.267,409.267,6.19533,8.40331,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,12,0.0,8.40331,8.40331,18.5736,64.8215,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,13,0.0,6.19533,6.19533,47.7896,6.19533,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,14,0.0,8.40331,8.40331,10.6113,6.19533,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,15,0.0,32.732,32.732,57.2927,25.9212,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,409.267,409.267,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,16,0.0,6.19533,6.19533,15.4928,10.844,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,17,0.0,6.19533,6.19533,6.19533,8.40331,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,18,0.0,6.19533,6.19533,10.6113,10.6113,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,19,0.0,6.19533,6.19533,45.3714,19.1104,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,20,0.0,32.732,32.732,18.5736,15.4928,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,21,0.0,32.732,32.732,57.2927,32.732,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,22,0.0,6.19533,6.19533,21.0143,8.40331,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,25.9212,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
63,10000.0,5.0,409.2673,5.0,0.001,1,23,0.0,10.6113,10.6113,10.6113,21.0143,10.6113,10.6113,6.19533,6.19533,32.732,32.732,6.19533,6.19533,32.732,32.732,6.19533,6.19533,81.8535,81.8535,6.19533,6.19533,3,"[3, 2, 3]",0.30002077615892236,0.039275384952712065,81.85345762054429
